y_pred_bayes,Est.Error,bayes_lower,bayes_upper
12.19364917640346,0.3301570873637387,11.654753516116628,12.745619911219615
11.785891754142643,0.33783216914104625,11.23468057582182,12.343075138270843
12.538058287295902,0.3265714966937895,12.015852121895755,13.078052124628666
11.609161610792643,0.33079313210130434,11.07860850261047,12.17192780479044
12.084067573335934,0.3402325682431835,11.529628536727873,12.650002545272184
11.943871184715105,0.33092846486232824,11.421985050431644,12.488545299020075
11.50506400287402,0.33262983811123387,10.972674343433802,12.049289113973732
11.811957064992624,0.33404254159143987,11.25362278085874,12.353366893593575
12.021166529937089,0.3254386290224901,11.492586365047666,12.551672109547301
11.800127106293152,0.34153333813891673,11.27116140460988,12.376012276077676
12.120566632197537,0.33275245891481614,11.566813864473547,12.651984833184603
11.626095172530391,0.3343240875519301,11.073405336026097,12.177462110009442
11.816435104217536,0.3225468695874524,11.294452521043063,12.352743355427098
12.281133458250144,0.3394270586321238,11.710626560832551,12.833286737762066
12.84843323127981,0.32912420611860127,12.27843992588256,13.372356167238943
12.265934481914778,0.32200965023770195,11.740180471795892,12.800793961818513
11.322905767214595,0.3416706306052479,10.760652273178783,11.880412088446905
12.657219886473449,0.3248544927731376,12.119837776810284,13.195537974189794
11.945929073717796,0.3345325816384988,11.376194866874695,12.480227332510529
12.87292127675311,0.33520069892471815,12.319847257184689,13.424246121234896
12.740061399423215,0.3344717844727616,12.191076788751452,13.296139827296061
12.648093727735715,0.3294651209030295,12.125242312165026,13.184282048614651
12.278884828912378,0.33320708463033,11.735148226056824,12.825616303664622
12.412921790715236,0.3368778791954436,11.864944729188498,12.988434505465692
12.001660737589937,0.32672392873693956,11.479948707538476,12.52967068106922
11.95400604876458,0.3361063055792676,11.403106786773607,12.520339231019387
12.130459831615566,0.3314799692648262,11.566543030505947,12.656272059220058
12.481887423244926,0.32975493012216245,11.932032124297839,13.01188232793967
11.627104987890634,0.3341057017881879,11.091779310867535,12.192304751502185
12.662626516418895,0.33187725138184865,12.114974524939072,13.199085110084496
11.679477471153564,0.32556803878883084,11.13731391212397,12.215015479890788
11.99347961072678,0.3317284050647898,11.444491956551579,12.528593798384287
12.065800197916113,0.33265367504806603,11.526950544943327,12.601781691565515
11.692248118239206,0.3329922733797425,11.124794862550827,12.228029177827999
12.004684212521164,0.33090734814990475,11.462558060667961,12.549524490266105
12.060651626922818,0.3365788550497249,11.490613592241292,12.618141859564126
12.21804099109027,0.32646860028086344,11.677727862208206,12.748144650844317
12.40606649104489,0.327566453608036,11.861237990294569,12.949445266087507
12.022695325809444,0.3251722446808622,11.485600156625669,12.551640675309821
11.989590664013718,0.3276420358285546,11.447969661009793,12.542883745874887
11.74290758997481,0.34072413710383936,11.18751662823786,12.322834027533734
12.119038775146201,0.33243878112070835,11.567095865839194,12.66775691745647
12.641129942371752,0.3403890144619229,12.09439751251897,13.20433083277111
12.36166530399258,0.3220509055093091,11.817645614112019,12.877682123255124
12.139564385641963,0.3379009597939032,11.595571983303477,12.702189524196408
12.274819040447175,0.3270887161551196,11.7205384336589,12.832679885168954
11.744279862782108,0.3245746652309734,11.188027050230046,12.28864080754162
13.15650635803183,0.33406776674446553,12.59911649277456,13.710447401875571
12.499120782674861,0.33004258770632644,11.943824377273415,13.035781101727734
12.206119441137865,0.3297987989104039,11.68066177329975,12.759583489052645
12.036594622876965,0.32069227547992846,11.518279308526127,12.56994009199562
11.818839873687812,0.33586897099627466,11.257854485471107,12.371776050296193
11.833908721308873,0.33592695749543167,11.282489599207164,12.374312149963348
12.355780686224055,0.32800338549418223,11.811154360704219,12.895263732553179
12.227573025653241,0.3310744290930829,11.679681655354825,12.766750748713891
12.303633766011465,0.34464337617782775,11.751329897899346,12.860827980411266
12.515566886598092,0.3334891083080581,11.978124986041431,13.052346754968882
11.980551734573428,0.33234680598136135,11.42982184597758,12.544077697275082
12.786327878516808,0.3456502018163679,12.218010112106018,13.362235266995835
12.488820814119766,0.33490697121710333,11.954258005956257,13.042296024120986
11.874478959803856,0.33172220425907045,11.326341597075151,12.452457796738312
12.261136271371207,0.3287118526887347,11.72601198618107,12.797720252933695
12.15762233809792,0.3462073134300619,11.573597929387144,12.723406625709954
11.953515194727455,0.33392758366947084,11.41125062381152,12.496061258332002
11.55996236768363,0.32380113167351127,11.03369063624064,12.08328316667057
11.551224754691779,0.3283065708459059,11.01833212409236,12.097418059307039
11.977480763845383,0.3349517406562517,11.41977690481121,12.527138543872317
11.998571883224662,0.3300089866115805,11.455241932372749,12.53248499241997
12.275405438810347,0.323825955616107,11.737876555082732,12.813030833060024
11.785337169861704,0.33207005219587155,11.233414288579489,12.310646196566239
12.299563870504281,0.3343013704677455,11.738050355289745,12.854509682877
11.748743924865037,0.33132902596337316,11.21254296125054,12.300475099737195
14.350348416359218,0.3425025720234496,13.788958835825959,14.918253092315584
11.963978595895567,0.3365009542690584,11.422694444468283,12.4771553527113
12.532711044004701,0.3321333649505755,11.981467301664848,13.066162734366372
11.858376235003144,0.32641575256670896,11.32216867964407,12.389071315559935
12.250441860562459,0.33004085280371837,11.700337759268136,12.791603287000132
11.365779367747445,0.3403500744265662,10.803769003462573,11.938623207270798
11.758690940291546,0.33421515819131514,11.185224938499672,12.303367017224659
11.58234859279137,0.32693122428757365,11.066949011625608,12.128661512571945
12.058526067587996,0.33218366418946677,11.506418525183586,12.619556284598506
10.864856600407993,0.33312056822929553,10.311270253808779,11.402810841324307
11.861442118574988,0.33379660371913267,11.300967283972447,12.396287553474364
11.639097540541826,0.32676055412797217,11.083788233579122,12.180192472478959
12.312689947836498,0.32498231408900846,11.776770824420149,12.85020480254316
11.863758267551702,0.3341990832551519,11.313246971336806,12.398410755487424
12.72975439264935,0.3238907331793415,12.195722753993513,13.246253816437294
12.403482513234326,0.32293770115325987,11.874820969061936,12.92673780576555
11.969448085046949,0.32401808598850096,11.427981578952544,12.498514977242651
12.032312928202714,0.3255687941146589,11.507088871088994,12.5691161837774
12.246328142434274,0.3349595576384564,11.699857241635943,12.794543155916696
13.115726006634318,0.32547010587269437,12.603988767275098,13.66380207205406
11.775846220100235,0.3375913374453125,11.210069847007237,12.308761193303662
11.919622927658692,0.33147831902120223,11.377856282256891,12.45964343951627
11.196374006808757,0.3356760106910494,10.648806342401278,11.747414309886652
11.786573778396674,0.33504161585428105,11.240019414701255,12.335465737916797
12.004696279767407,0.3341652770047744,11.442788576937094,12.53800867075858
11.872104172780368,0.33762042539953657,11.324806135041754,12.437802584245278
12.024166064906382,0.3397122382370973,11.459292837684378,12.576320499589722
12.273650776576,0.32904093725913836,11.749216496249613,12.838326943096577
11.430835167460025,0.33070505307879317,10.900065044421389,11.987513675378935
12.448177470636963,0.3329828105536833,11.894682829296533,12.996055679738163
11.555856359130335,0.3267485850857365,11.041720113943212,12.123096710044354
11.397691170572866,0.3346626036258085,10.853683000929417,11.942880862139038
11.462488250261853,0.3293912362141692,10.92760311419602,12.000582538411695
12.311172563175196,0.3439793873235663,11.747416740930287,12.886191244581838
11.654843791246527,0.33845132385063703,11.105696824681848,12.2224421279582
11.670037961436794,0.33374396500898057,11.10683390359263,12.20206224878134
11.96613003655379,0.3281128408795151,11.420513115566258,12.508568798875961
12.417529836124904,0.33630418214671837,11.884494390037975,12.994212333275705
11.83672874293423,0.3444675318774548,11.259851112262862,12.373444250474664
12.200467636530753,0.32007846307087223,11.672580267102937,12.719500164820607
11.982195065190275,0.3491883277124568,11.40307491943085,12.542434762052961
12.425040643438649,0.3362542188131871,11.867787231403597,12.970674095701945
11.874732928526264,0.3371746720498226,11.31029112022352,12.428507561797801
12.033821852282816,0.3260768658154199,11.493893681491421,12.569434520184423
12.066498088940419,0.33331080953490155,11.51370699516819,12.614397836385008
12.09587387153719,0.3304143291512884,11.5458249462676,12.644954245819001
12.340611431455118,0.32962039279878846,11.771661757545827,12.87622540306175
11.27949758985785,0.32695814488210706,10.771802325040017,11.81644450520669
11.755554175138457,0.326893492994829,11.216103269139406,12.294319638150553
