y_pred,ols_lower,ols_upper,conf_lower,conf_upper,boot_lower,boot_upper,y,median_house_value
12.181823056304822,11.634364665294402,12.729281447315241,11.643713554877134,12.718894930834198,11.630796662380266,12.68419305702423,12.420780718023282,247900.00000000012
11.788303778731596,11.240810683266364,12.335796874196827,11.250241542554843,12.326145737768332,11.236673156038298,12.276668083678407,11.569305798406337,105800.00000000006
12.535255121099635,11.987797714611242,13.082712527588027,11.998169113530423,13.072689499942626,11.98058822144564,13.021827610813537,12.612537253971421,300299.9999999999
11.609470813499392,11.062005690172617,12.156935936826168,11.071629681950995,12.147193767119141,11.057046136989548,12.107055022938757,10.909618988410072,54699.99999999997
12.074951826672121,11.527518034476621,12.622385618867622,11.53759154120262,12.612372577177215,11.522078030099877,12.570317534495395,12.1123112657157,182100.00000000015
11.94110164400146,11.393578110641197,12.488625177361723,11.40325327479329,12.480251379512088,11.39254191106305,12.42719786674798,11.831379196088763,137500.0
11.51827024465807,10.970771427088836,12.065769062227302,10.980974553270283,12.055337693064057,10.974766531300501,12.003355699098975,11.180246026587712,71700.00000000001
11.806342678149852,11.258863850705959,12.353821505593745,11.26861030246455,12.344314218058388,11.252112714169863,12.29627981659254,11.45741275503997,94600.00000000001
12.00887126177441,11.461404413387388,12.55633811016143,11.471050432637082,12.54603792193604,11.459800588937545,12.494872546939463,11.927019899776447,151299.9999999999
11.806021375786313,11.258472141021516,12.353570610551111,11.266140697999841,12.34513544113315,11.250854168776607,12.303412222985274,11.982303898822046,159900.00000000006
12.119377755200988,11.571926107239909,12.666829403162067,11.581172968956121,12.65646829270416,11.567099652914068,12.614523006588765,12.15950500971384,190900.00000000015
11.63105252251993,11.083604883589711,12.178500161450149,11.0933777492103,12.168343776901525,11.083376666262339,12.128114483038736,11.346870880640147,84700.00000000007
11.81736226704395,11.269909470102823,12.364815063985079,11.27966006702067,12.354677024073446,11.26457722645792,12.310756354731453,11.340950200230418,84200.00000000001
12.277799133494502,11.73029044210084,12.825307824888165,11.739584349278276,12.815277771353875,11.72370900403199,12.76363891284062,12.04119800233994,169599.99999999994
12.84165221451678,12.294132936682047,13.389171492351512,12.304048168268324,13.378915863338301,12.286736788210813,13.334537464289767,12.803809641285461,363600.00000000023
12.258747968483323,11.710972339621401,12.806523597345246,11.720502852807064,12.797384724797185,11.704764851903786,12.7561821974013,12.774223335915433,352999.9999999998
11.325660266778005,10.778017315993509,11.873303217562501,10.785675032372778,11.864928438449192,10.775706657139633,11.829517188256713,11.14041145700175,68900.00000000004
12.652061035234528,12.10455716092512,13.199564909543936,12.114314439442992,13.189436008735623,12.100910384027545,13.146010897752086,12.669177533084753,317800.0
11.948013627765478,11.400492090146724,12.495535165384233,11.409171221311999,12.485954454861739,11.388511337201338,12.449873685380544,11.867097278690842,142500.0
12.884914917711562,12.337376091091128,13.432453744331996,12.347196647842045,13.422062021683686,12.334554770853208,13.374777827573798,12.75938288090232,347800.00000000023
12.743280779511757,12.195733753532963,13.29082780549055,12.205780556129683,13.282319177306706,12.193981278462577,13.230756717462956,12.101267531164048,180100.0000000001
12.648488023391629,12.100929539719763,13.196046507063494,12.111017523727998,13.187152541166457,12.100918144138435,13.137407534712462,12.668862820257608,317700.0000000003
12.279358770256335,11.731924399563294,12.826793140949377,11.741592573558675,12.816582963216804,11.729294187316144,12.77712032324578,12.490875577231112,265900.0000000002
12.415857012966757,11.86837575814874,12.963338267784774,11.877655667859537,12.952940161723614,11.864126972753894,12.908059521647665,12.238539835667675,206599.99999999994
11.993121917522629,11.44569763049092,12.540546204554337,11.455347212205334,12.530419708019163,11.44036181061136,12.492997002913693,12.031123843065632,167900.00000000003
11.944027054133555,11.396531929377284,12.491522178889825,11.405046429455442,12.482301069867752,11.391430482596375,12.443768645973769,12.289954129510877,217500.00000000015
12.12234811846266,11.57486998242731,12.66982625449801,11.585698144629868,12.660283119913975,11.574011295184262,12.607500107495156,12.114505452004684,182500.0000000001
12.489835612168736,11.942364334635249,13.037306889702224,11.952630682750936,13.027281283154215,11.940779172671194,12.985080943133996,12.980799813082541,433999.99999999965
11.622719304331389,11.075282019542275,12.170156589120502,11.085014753410864,12.160299042299636,11.07251242128418,12.110994811770633,10.95430917736789,57200.000000000015
12.657106219270295,12.109638854774984,13.204573583765606,12.119521093032336,13.194637491346844,12.10931362134008,13.155856565133275,12.810115351007298,365899.99999999977
11.67576116142721,11.128292753606445,12.223229569247977,11.137996259360088,12.213230163586376,11.127628322566222,12.168560301476381,11.669929213779893,117000.0
11.987916516196933,11.440484504396533,12.535348527997332,11.450470104612501,12.525793827469407,11.436506314786486,12.470119849195605,12.314029787035267,222800.00000000017
12.056581043493551,11.50912264110767,12.604039445879433,11.51988876004778,12.594927564517798,11.5060254630062,12.544310341650887,12.593373783010668,294600.0000000002
11.69842472115492,11.149273460376085,12.247575981933755,11.152703461321238,12.240806484668761,11.129255693919802,12.18455715479011,11.779894495824468,130600.00000000006
12.004291022132827,11.45675896264972,12.551823081615934,11.467062041267779,12.542625443335442,11.4632179205983,12.495838144569147,12.281643832377247,215699.99999999983
12.051708130887434,11.504183403051153,12.599232858723715,11.513820126675949,12.589279607805432,11.489536193423124,12.536992420278771,12.167331817213743,192399.99999999994
12.227860568983061,11.680424403007118,12.775296734959005,11.690267279114162,12.765104834560479,11.6799945839959,12.717584506945029,11.842948377911535,139100.00000000006
12.417199087625523,11.869697110062438,12.964701065188608,11.879606099922471,12.954789593294485,11.868223560272972,12.904893009529397,12.383800333313902,238900.0000000002
12.02218429033232,11.47471035079301,12.569658229871628,11.484157999794954,12.560939492525408,11.474558354804326,12.511814676595744,11.951180395901384,155000.0
11.987894728010659,11.440157815358964,12.535631640662354,11.450072338657302,12.52701427129951,11.441880699395204,12.502651523564012,11.815249814158879,135299.99999999988
11.74961727830614,11.2021166715289,12.297117885083379,11.212583724553724,12.288237320713105,11.199841771441518,12.239684055933287,12.12486259010463,184399.99999999997
12.120782330716937,11.573148269076567,12.668416392357306,11.581907874810275,12.66031302575425,11.565693098407772,12.614164039967292,11.787522297873354,131599.99999999997
12.64982345334575,12.102358677336763,13.197288229354736,12.112389739751347,13.187269696766894,12.095662347864755,13.143317153228253,12.773373116224143,352699.99999999977
12.358968840972809,11.811448136698838,12.90648954524678,11.820690661330511,12.896105417566911,11.817391787894316,12.857235015070353,13.030686588832424,456199.99999999965
12.122764104843885,11.575315140064518,12.670213069623252,11.584692155562106,12.660135306931382,11.568903228816424,12.624390404325526,12.077102264233213,175799.99999999988
12.271751852406926,11.72431714080265,12.8191865640112,11.734527920830626,12.809348070562203,11.720036535879581,12.762740964639947,12.397519110101129,242200.00000000003
11.743475820026365,11.196011548252185,12.290940091800545,11.206034096150775,12.28040186996742,11.197000842130153,12.230265934773923,11.713414325719633,122200.0000000001
13.14820957891837,12.600605227000733,13.695813930836009,12.609929636113915,13.685651117604957,12.600260551594193,13.646812767562778,13.122365377402328,500000.99999999977
12.493744117678732,11.946280837782698,13.041207397574766,11.95617435812265,13.031390334564085,11.94116642848239,12.980862648372794,12.48294651926535,263799.9999999999
12.21165719873126,11.664200923536905,12.759113473925614,11.673897613865268,12.748733602790356,11.667768633978294,12.714090284051057,12.55532007364011,283599.9999999999
12.029903934904805,11.482365378265087,12.577442491544524,11.492544097328432,12.568072587740051,11.483346758694267,12.521606803746682,13.122365377402328,500000.99999999977
11.831141215858377,11.283685073794008,12.378597357922747,11.293267834988665,12.368963894915476,11.27778030722392,12.322111952637899,11.808575707071187,134400.00000000006
11.836491006353013,11.28905799203443,12.383924020671596,11.298579459447943,12.374242738252734,11.286426595031209,12.323768046305105,11.918390573078392,149999.99999999994
12.353248840589202,11.805802722338468,12.900694958839937,11.815040793654466,12.889887196134028,11.800941773669052,12.848507695674055,12.725461499956653,336200.0000000003
12.233244017748746,11.685790242140168,12.780697793357323,11.695256816113599,12.770884430642333,11.686449783837038,12.732286446606933,12.395452566691574,241699.99999999997
12.301915884685231,11.754439702028527,12.849392067341935,11.764674151657495,12.839421114594654,11.74899924065914,12.789368231131613,12.034097380790364,168400.00000000006
12.513048508418404,11.96543628708241,13.060660729754398,11.975860489684283,13.050779385405317,11.959103474415414,12.996191326551331,12.560945967522278,285199.99999999994
11.995103879608488,11.447649754601892,12.542558004615083,11.456548033859113,12.533353076301633,11.442084303234122,12.491935049334257,12.118333731222167,183200.00000000003
12.7789473531511,12.231451242151591,13.326443464150609,12.241475843835476,13.316485997442044,12.224709251757359,13.26774048067568,12.755060730390513,346299.9999999998
12.486571439513865,11.939122800819169,13.034020078208561,11.94908371265905,13.024082097846621,11.939072215627748,12.979738812718363,12.618513367374764,302100.00000000006
11.875440748052323,11.32795919012673,12.422922305977917,11.338281113920056,12.413333416519063,11.32902776291114,12.363529956810787,11.48452599044853,97199.99999999996
12.254906539346681,11.70747202146315,12.802341057230212,11.717069354567645,12.792478287313358,11.703136968416175,12.737004464856993,12.211557575760743,201099.99999999994
12.151835072814919,11.604313234796056,12.699356910833782,11.614668378644504,12.68938790920063,11.600777232772648,12.633738445491712,12.211557575760743,201099.99999999994
11.95454078477622,11.407073257171993,12.502008312380449,11.416671481520412,12.491601677025404,11.409050455703172,12.449233711466436,11.766016092652391,128800.0000000001
11.559163432066065,11.011694657311455,12.106632206820674,11.020916569346863,12.097069777890177,11.009891685420497,12.048500642237393,10.969920942840002,58099.99999999995
11.549860143393802,11.002397668047205,12.0973226187404,11.011808661649544,12.086884154365922,11.003737037860748,12.03918074660658,11.473144594958384,96100.00000000004
11.990788378128686,11.443349867678489,12.538226888578883,11.453264778474422,12.527872950774103,11.4390650977694,12.482794896489075,11.611865412825132,110400.00000000001
12.010551941902342,11.463107646487027,12.557996237317658,11.472593896092329,12.547442181016194,11.457673372480153,12.508028849042915,11.881726588706801,144599.99999999997
12.275238702464168,11.727812791918511,12.822664613009826,11.738106895166343,12.812677885170482,11.726029146570793,12.767566897575897,12.330941627576044,226600.00000000017
11.790567387203973,11.24308423843793,12.338050535970016,11.2528748456321,12.328605135673609,11.241940598651794,12.278493333116739,11.496796083040344,98399.99999999994
12.307997999838197,11.760570912153785,12.855425087522608,11.770693039857175,12.845691175803509,11.753860243259808,12.796329177472956,12.136722567395381,186600.00000000012
11.743494756712039,11.195978107698838,12.29101140572524,11.205647776655521,12.28197799970705,11.195817799733032,12.228413967554777,11.374812162840595,87100.00000000004
14.34275392142759,13.788378282799304,14.897129560055877,13.804745262820484,14.889249421706507,13.780298412821969,14.886289703996534,13.122365377402328,500000.99999999977
11.972099503806238,11.424632499189093,12.519566508423383,11.434633784906952,12.509253981661885,11.4220522064459,12.454321249673962,12.074254070909326,175300.00000000006
12.541714983076746,11.994200430559493,13.089229535593999,12.00431440386324,13.079378341597078,11.994390135509494,13.029308636781897,12.348439886817095,230599.99999999988
11.844811762893489,11.297338312539269,12.392285213247709,11.306607902573962,12.382232904717787,11.291582653814473,12.335957416841143,11.602766168970017,109399.99999999996
12.246732512880536,11.699213588821005,12.794251436940067,11.709684712729109,12.784823407023223,11.694571750218437,12.73024980066449,11.935575397832494,152600.00000000006
11.371009119387814,10.823501078750516,11.918517160025113,10.832519537848317,11.908475051557874,10.827356905014824,11.860310163971272,11.448920134994315,93799.99999999994
11.757069558694244,11.209583316779854,12.304555800608634,11.218940566250092,12.293793570342787,11.213213277286611,12.247500776889726,11.682668239557323,118500.0
11.587187474372588,11.039738589526998,12.134636359218177,11.049127734219754,12.124908827484987,11.036229972644865,12.076540088156861,11.131665045558881,68299.99999999997
12.038863620037343,11.491364050999918,12.586363189074769,11.500213006414828,12.576961372389029,11.48687122225127,12.544401358022093,12.017330520933296,165599.9999999999
10.871176568762676,10.323277857579182,11.41907527994617,10.33248119228431,11.408192790278564,10.334428713727227,11.375399262424704,11.071314910225711,64300.00000000001
11.870105010783648,11.322632282821731,12.417577738745566,11.332453267631882,12.40758380888513,11.316701871339074,12.360433327308028,11.512925464970229,100000.00000000001
11.627431041790798,11.079986419259871,12.174875664321725,11.089503762226487,12.16534805304519,11.07625998361369,12.119495507393687,11.01369897704759,60699.99999999998
12.303761141227511,11.756307462359267,12.851214820095755,11.766498331919648,12.84154581727031,11.750649032449237,12.788212674302928,12.805458446275644,364199.9999999997
11.868449655351498,11.320938980648735,12.41596033005426,11.330224683796532,12.405363378090646,11.317546523260159,12.353596398113355,11.407564949312402,89999.99999999997
12.731545798127273,12.184033752524389,13.279057843730158,12.193909615435825,13.269106083767616,12.185285239982225,13.220194342498393,12.40860524294026,244900.00000000012
12.405977873084954,11.85855150803191,12.953404238137997,11.869001789854453,12.944031181396321,11.851721399653504,12.894602096488017,12.306822548630317,221199.99999999997
11.970890260057415,11.423402276296788,12.518378243818042,11.432996933770179,12.50822667316739,11.417054084298064,12.466561448706448,11.531747219210816,101899.99999999997
12.029790397993443,11.482348865422408,12.577231930564478,11.491796923846556,12.567007030216137,11.477179068775461,12.527860475515586,11.653556594709974,115099.99999999997
12.239998002142036,11.69251736712009,12.787478637163982,11.70180186091588,12.777156686202446,11.68893440226039,12.728872634966503,11.86005499606543,141499.99999999997
13.11516000474482,12.567559792528472,13.662760216961166,12.577020752173906,13.652897447237695,12.564276171974875,13.60717848943094,13.122365377402328,500000.99999999977
